layer,head,alloc_imp,alloc_imp_lo,alloc_imp_hi,track_imp_r,track_imp_lo,track_imp_hi,track_imp_nullp,surv_imp,alloc_blk,alloc_blk_lo,alloc_blk_hi,track_blk_r,track_blk_lo,track_blk_hi,track_blk_nullp,surv_blk
5,21,0.000675,0.000525,0.000833,-0.062654,-0.146411,0.019580,0.060000,False,0.000361,0.000156,0.000570,-0.251594,-0.349886,-0.151601,0.000000,True
3,22,-0.000089,-0.001505,0.001379,-0.012947,-0.110862,0.077898,0.742000,False,-0.001304,-0.002549,-0.000063,-0.251265,-0.348570,-0.149988,0.000000,True
12,9,0.007397,0.001643,0.013089,0.171607,0.079321,0.259910,0.000000,True,0.005339,-0.000831,0.011773,0.250812,0.159255,0.340363,0.000000,True
14,21,-0.012408,-0.015324,-0.009552,0.204015,0.116844,0.289213,0.000000,True,-0.013800,-0.017857,-0.009582,0.250617,0.155898,0.341038,0.000000,True
10,29,-0.012771,-0.018506,-0.007527,-0.158763,-0.219495,-0.099518,0.000000,True,-0.017834,-0.023894,-0.011839,-0.250615,-0.328980,-0.171861,0.000000,True
12,25,0.003218,0.000063,0.006858,0.250583,0.152080,0.344782,0.000000,True,0.005437,0.001303,0.009867,0.226614,0.133450,0.318141,0.000000,True
9,0,0.002134,0.000848,0.003506,-0.062113,-0.155556,0.033584,0.071000,False,0.000472,-0.001432,0.002370,-0.250569,-0.337393,-0.160562,0.000000,True
28,16,0.005162,0.003752,0.006672,0.059944,-0.018842,0.139995,0.533000,False,0.003608,0.002229,0.005006,-0.250563,-0.346584,-0.164920,0.000000,True
8,18,0.003906,0.002169,0.005733,-0.109945,-0.179035,-0.035062,0.005000,False,0.003126,0.000798,0.005527,-0.250219,-0.348000,-0.150327,0.000000,True
0,1,0.002638,0.002550,0.002723,0.249046,0.157611,0.349315,0.000000,True,0.002395,0.002290,0.002494,0.222865,0.122129,0.319899,0.000000,True
2,16,0.003455,0.002676,0.004286,0.247433,0.158386,0.339223,0.000000,True,0.004619,0.003721,0.005555,0.248691,0.151818,0.342807,0.000000,True
12,23,0.003713,0.002087,0.005274,0.248689,0.141664,0.361008,0.000000,True,0.000629,-0.001740,0.003093,0.217175,0.124364,0.316627,0.000000,True
23,19,-0.004827,-0.005734,-0.003971,0.248638,0.170724,0.331630,0.000000,True,-0.009129,-0.011634,-0.006629,0.152087,0.076457,0.219984,0.000000,True
5,5,-0.000662,-0.002133,0.000768,-0.119092,-0.201420,-0.035971,0.000000,True,-0.001155,-0.003233,0.001031,-0.248552,-0.343402,-0.154712,0.000000,True
7,27,0.002936,0.002146,0.003763,-0.248414,-0.321719,-0.179618,0.000000,True,0.003139,0.001040,0.005494,-0.085999,-0.160801,-0.015124,0.016000,False
15,22,-0.000187,-0.005991,0.005643,0.248322,0.156372,0.336349,0.000000,True,-0.000433,-0.006184,0.005728,0.153290,0.070220,0.230611,0.000000,True
8,2,0.007604,0.005597,0.009735,-0.140546,-0.227440,-0.053438,0.000000,True,0.008274,0.005187,0.011555,-0.248229,-0.320062,-0.181336,0.000000,True
7,11,0.002291,-0.002267,0.006609,0.201933,0.110975,0.291844,0.000000,True,0.003094,-0.000984,0.006985,0.248118,0.151240,0.344810,0.000000,True
8,29,-0.000172,-0.002699,0.002103,-0.115448,-0.181947,-0.049379,0.000000,True,0.003431,0.001441,0.005416,-0.247974,-0.342389,-0.152182,0.000000,True
1,20,-0.000055,-0.000061,-0.000049,-0.000653,-0.060840,0.062932,0.984000,False,-0.000051,-0.000057,-0.000044,-0.247511,-0.341431,-0.147873,0.000000,True
12,20,0.000714,-0.000239,0.001671,0.247145,0.156208,0.340974,0.000000,True,-0.000022,-0.001321,0.001284,0.204173,0.110890,0.296746,0.000000,True
29,21,0.002472,0.001227,0.003724,-0.045075,-0.117697,0.028158,0.190000,False,0.012413,0.008811,0.015963,-0.247047,-0.343054,-0.152432,0.000000,True
4,4,-0.001649,-0.002888,-0.000595,0.221143,0.121350,0.318111,0.000000,True,-0.003454,-0.004652,-0.002400,0.246905,0.151724,0.341916,0.000000,True
2,28,-0.000247,-0.000386,-0.000112,0.246816,0.167744,0.332845,0.000000,True,0.000247,-0.000045,0.000562,0.238337,0.143006,0.329903,0.000000,True
15,8,-0.001919,-0.004820,0.001099,0.246636,0.141646,0.353070,0.000000,True,0.002895,-0.000567,0.006462,0.243556,0.150109,0.334951,0.000000,True
31,17,0.000057,-0.000106,0.000218,0.063747,-0.000009,0.125380,0.072000,False,0.000014,-0.000281,0.000305,-0.246407,-0.337588,-0.152120,0.000000,True
10,21,0.026717,0.021803,0.031978,0.246320,0.134209,0.360574,0.000000,True,0.034464,0.028065,0.040762,0.165456,0.071133,0.262920,0.000000,True
29,20,0.002681,0.001662,0.003707,-0.050023,-0.109181,0.015669,0.111000,False,0.012653,0.009896,0.015574,-0.246236,-0.342166,-0.155135,0.000000,True
3,6,0.000187,0.000152,0.000225,0.245840,0.153727,0.338439,0.000000,True,0.000238,0.000189,0.000289,0.212154,0.117297,0.302671,0.000000,True
3,5,0.000193,0.000124,0.000270,0.242769,0.143615,0.343133,0.000000,True,0.000215,0.000136,0.000304,0.245330,0.145706,0.339214,0.000000,True
16,14,-0.002844,-0.004056,-0.001625,0.245193,0.156183,0.332153,0.000000,True,-0.006414,-0.009711,-0.003239,0.225554,0.136015,0.311108,0.000000,True
2,0,-0.001845,-0.002020,-0.001665,0.245021,0.145770,0.339776,0.000000,True,-0.001862,-0.002043,-0.001675,0.218708,0.123313,0.311395,0.000000,True
31,1,0.000599,-0.000261,0.001518,0.193420,0.117642,0.266762,0.000000,True,0.005931,0.002735,0.009176,0.244930,0.166941,0.320740,0.000000,True
22,4,0.001950,0.001172,0.002680,0.244888,0.160338,0.329612,0.000000,True,0.003492,0.001643,0.005344,0.160537,0.075031,0.237299,0.000000,True
10,27,0.029443,0.022984,0.036203,0.244699,0.140808,0.347724,0.000000,True,0.024511,0.018168,0.031118,0.182170,0.084720,0.277202,0.000000,True
30,19,-0.004694,-0.005533,-0.003835,0.244524,0.168075,0.320384,0.000000,True,-0.005016,-0.006243,-0.003831,0.113197,0.042188,0.179548,0.000000,True
16,30,-0.000636,-0.001666,0.000345,0.244514,0.161297,0.326615,0.000000,True,0.000665,-0.000681,0.002063,0.205644,0.118280,0.290851,0.000000,True
24,0,-0.001948,-0.002494,-0.001411,0.244399,0.166450,0.320348,0.000000,True,-0.003761,-0.004866,-0.002635,-0.194513,-0.282404,-0.103051,0.000000,True
27,17,-0.000296,-0.000388,-0.000206,0.135785,0.064759,0.211208,0.000000,True,-0.000301,-0.000562,-0.000029,-0.244215,-0.341157,-0.145381,0.000000,True
0,23,0.013524,0.012873,0.014203,0.244057,0.146849,0.338877,0.000000,True,0.013241,0.012619,0.013893,0.200491,0.110192,0.289799,0.000000,True
16,12,-0.000009,-0.001183,0.001076,0.244022,0.154346,0.332031,0.000000,True,-0.003831,-0.006232,-0.001397,0.231350,0.140168,0.316794,0.000000,True
6,5,0.003937,0.003091,0.004828,0.184552,0.082697,0.284328,0.000000,True,0.004014,0.002449,0.005598,0.243693,0.143104,0.341797,0.000000,True
6,27,0.001950,0.001460,0.002398,0.154426,0.057238,0.251718,0.000000,True,0.000842,0.000168,0.001504,0.243635,0.160533,0.325820,0.000000,True
14,27,0.000699,-0.000269,0.001623,0.243526,0.158629,0.323687,0.000000,True,-0.005650,-0.007640,-0.003573,0.184107,0.093545,0.272081,0.000000,True
12,30,0.000897,-0.000661,0.002440,0.243448,0.154197,0.334035,0.000000,True,0.001342,-0.000544,0.003306,0.234810,0.144889,0.324317,0.000000,True
6,13,0.001806,0.000827,0.002769,0.218044,0.123592,0.310289,0.000000,True,0.001248,0.000380,0.002060,0.242898,0.144238,0.338825,0.000000,True
5,16,0.007523,0.004606,0.011150,0.242775,0.150095,0.341817,0.000000,True,0.007717,0.004876,0.011137,0.237603,0.147751,0.331504,0.000000,True
23,29,-0.000125,-0.000266,0.000029,0.242034,0.169411,0.314266,0.000000,True,-0.000530,-0.000805,-0.000255,0.212503,0.133474,0.285325,0.000000,True
5,8,-0.000197,-0.000437,0.000044,-0.160918,-0.254669,-0.073234,0.000000,True,-0.001486,-0.001890,-0.001119,-0.241924,-0.340835,-0.144481,0.000000,True
8,16,0.001345,0.000707,0.001954,0.241750,0.138238,0.339893,0.000000,True,0.000006,-0.001404,0.001439,0.240185,0.137644,0.337541,0.000000,True
1,22,-0.001478,-0.001726,-0.001240,-0.118923,-0.200598,-0.036523,0.018000,False,-0.001558,-0.001859,-0.001246,-0.241544,-0.335695,-0.144929,0.000000,True
8,31,0.022080,0.017213,0.027267,-0.150321,-0.225927,-0.074949,0.000000,True,0.020943,0.016035,0.026016,-0.241362,-0.329223,-0.149824,0.000000,True
10,0,-0.002119,-0.003209,-0.001047,0.241077,0.156450,0.326053,0.000000,True,-0.003482,-0.005015,-0.001983,0.231410,0.148185,0.315432,0.000000,True
19,4,-0.003186,-0.004228,-0.002203,0.011342,-0.051633,0.075119,0.864000,False,-0.004939,-0.006475,-0.003393,-0.240544,-0.337024,-0.137786,0.000000,True
0,20,0.015724,0.015119,0.016347,0.240509,0.147404,0.327669,0.000000,True,0.010204,0.009829,0.010587,0.235757,0.139436,0.331016,0.000000,True
17,5,-0.001419,-0.002747,0.000017,0.225336,0.156534,0.293389,0.000000,True,0.003167,0.000100,0.006188,0.240266,0.157253,0.321335,0.000000,True
24,4,-0.000854,-0.001309,-0.000409,0.240020,0.179540,0.302738,0.000000,True,-0.008507,-0.010502,-0.006368,-0.238209,-0.341997,-0.123517,0.000000,True
31,0,0.000655,-0.000959,0.002189,0.177027,0.111736,0.243385,0.000000,True,0.002058,-0.001348,0.005320,0.239947,0.161305,0.318062,0.000000,True
10,5,-0.002094,-0.002748,-0.001464,-0.131274,-0.204532,-0.056506,0.000000,True,0.000889,-0.000379,0.002172,-0.239859,-0.332459,-0.143274,0.000000,True
2,27,-0.000979,-0.001178,-0.000794,0.224436,0.131245,0.316258,0.000000,True,-0.000778,-0.000914,-0.000638,0.239403,0.140452,0.335814,0.000000,True
24,2,-0.000300,-0.000660,0.000007,0.239187,0.144707,0.328753,0.000000,True,-0.002219,-0.003244,-0.001268,-0.220082,-0.319018,-0.125857,0.000000,True
5,13,-0.005217,-0.005851,-0.004562,0.239076,0.160427,0.322262,0.000000,True,-0.007047,-0.007861,-0.006223,0.232945,0.141166,0.322135,0.000000,True
6,7,0.018423,0.012789,0.023948,0.238862,0.130466,0.341398,0.000000,True,0.019667,0.014959,0.024339,0.236720,0.134175,0.335108,0.000000,True
20,19,0.000010,-0.000059,0.000081,-0.149387,-0.225077,-0.075544,0.000000,True,-0.000122,-0.000665,0.000417,-0.238613,-0.332354,-0.144627,0.000000,True
19,16,0.000316,-0.000013,0.000655,0.137132,0.064276,0.211759,0.000000,True,0.000797,-0.000005,0.001705,-0.238568,-0.336768,-0.135627,0.000000,True
3,9,-0.000370,-0.000533,-0.000210,0.141064,0.050117,0.222769,0.000000,True,-0.001850,-0.002408,-0.001311,0.238423,0.142835,0.332332,0.000000,True
31,23,0.000831,0.000613,0.001052,0.238124,0.152916,0.337625,0.000000,True,0.000871,0.000618,0.001126,0.165521,0.083689,0.255266,0.000000,True
22,6,0.002839,0.001710,0.004036,-0.092166,-0.150475,-0.044606,0.018000,False,-0.021636,-0.025712,-0.017528,-0.237959,-0.342172,-0.127760,0.000000,True
10,8,-0.004293,-0.006041,-0.002594,0.237745,0.146320,0.327374,0.000000,True,-0.006180,-0.008597,-0.003715,0.155815,0.074492,0.234673,0.000000,True
13,22,-0.012072,-0.017586,-0.006557,0.237735,0.126078,0.344427,0.000000,True,-0.016157,-0.021970,-0.010128,0.227966,0.122978,0.330851,0.000000,True
18,5,0.001350,0.000434,0.002409,-0.084890,-0.166554,0.005814,0.331000,False,0.000712,-0.000323,0.001859,-0.237607,-0.345312,-0.130040,0.000000,True
5,22,0.001402,0.000742,0.002144,-0.237398,-0.324061,-0.153222,0.000000,True,-0.002474,-0.003831,-0.000968,0.193652,0.087968,0.297989,0.000000,True
19,31,-0.000568,-0.000740,-0.000405,0.189336,0.113420,0.265381,0.000000,True,-0.001561,-0.002043,-0.001054,-0.237381,-0.338071,-0.128649,0.000000,True
30,7,-0.000594,-0.000806,-0.000368,0.237351,0.165830,0.314850,0.000000,True,-0.003332,-0.003938,-0.002760,-0.217279,-0.330142,-0.090167,0.000000,True
18,13,-0.000445,-0.000625,-0.000279,0.007946,-0.064276,0.069756,0.838000,False,-0.000042,-0.000399,0.000337,-0.237037,-0.318567,-0.155640,0.000000,True
31,4,-0.000237,-0.000473,-0.000004,0.163735,0.097516,0.229079,0.000000,True,0.000124,-0.000742,0.000971,-0.236970,-0.324885,-0.145633,0.000000,True
1,15,-0.003900,-0.004998,-0.002820,0.180273,0.083353,0.269307,0.000000,True,0.001808,0.000751,0.002884,0.236933,0.140899,0.330150,0.000000,True
1,12,-0.002711,-0.004667,-0.000646,0.236560,0.121895,0.342546,0.000000,True,-0.001595,-0.003561,0.000484,-0.231475,-0.320057,-0.139733,0.000000,True
3,2,0.001355,0.000614,0.002162,0.236458,0.128983,0.339287,0.000000,True,0.000555,-0.000183,0.001354,0.224160,0.125937,0.321413,0.000000,True
4,7,-0.000037,-0.000849,0.000763,0.211430,0.114553,0.305226,0.000000,True,-0.001485,-0.002472,-0.000508,0.236416,0.140754,0.329887,0.000000,True
25,7,0.035128,0.030095,0.040112,-0.147765,-0.215066,-0.067020,0.015000,False,0.036204,0.031969,0.040444,-0.236245,-0.309346,-0.168256,0.000000,True
21,16,0.000736,0.000513,0.000949,0.235924,0.157054,0.317151,0.000000,True,0.000998,0.000675,0.001295,0.076954,-0.007081,0.159126,0.015000,False
3,1,0.000990,-0.000159,0.002202,-0.053481,-0.174716,0.061668,0.497000,False,-0.004084,-0.005322,-0.002832,-0.235585,-0.334769,-0.134442,0.000000,True
5,12,-0.001681,-0.002978,-0.000235,0.014101,-0.065966,0.090377,0.688000,False,-0.002363,-0.003775,-0.000845,0.235552,0.137036,0.332267,0.000000,True
9,26,-0.004992,-0.006188,-0.003796,0.229998,0.142668,0.318789,0.000000,True,-0.005433,-0.006968,-0.003928,0.235190,0.148243,0.322961,0.000000,True
5,25,0.002440,0.001288,0.003605,0.178406,0.079001,0.282194,0.000000,True,0.001646,0.000539,0.002838,0.235038,0.134267,0.336206,0.000000,True
5,6,0.006693,0.005687,0.007771,-0.234873,-0.315240,-0.159517,0.000000,True,0.007779,0.006372,0.009201,0.194426,0.090382,0.295951,0.000000,True
4,15,-0.010102,-0.012313,-0.008039,0.159914,0.057985,0.251886,0.000000,True,-0.012752,-0.014531,-0.011033,0.234712,0.138101,0.329155,0.000000,True
7,30,0.004023,0.001459,0.006297,0.234645,0.145112,0.322391,0.000000,True,0.003674,0.001011,0.006159,0.026471,-0.047513,0.095905,0.450000,False
4,29,-0.000099,-0.000204,0.000003,-0.185743,-0.262513,-0.105346,0.000000,True,0.000083,-0.000210,0.000351,-0.234483,-0.328834,-0.138084,0.000000,True
1,2,-0.002035,-0.002322,-0.001741,-0.138940,-0.241991,-0.043179,0.000000,True,0.001406,0.000804,0.002030,-0.234379,-0.328673,-0.137630,0.000000,True
7,9,-0.002599,-0.004120,-0.001107,0.232270,0.150955,0.309488,0.000000,True,-0.005775,-0.007998,-0.003472,0.234220,0.139506,0.326863,0.000000,True
11,6,0.010874,0.007783,0.014208,-0.217606,-0.293847,-0.137651,0.000000,True,0.003132,-0.000527,0.007012,-0.234084,-0.311905,-0.154387,0.000000,True
26,28,0.006964,0.005843,0.008120,0.068773,-0.007785,0.147088,0.194000,False,0.005358,0.003968,0.006823,-0.233804,-0.330197,-0.143271,0.000000,True
4,2,-0.005567,-0.007273,-0.003989,0.215624,0.110118,0.317214,0.000000,True,-0.010007,-0.011872,-0.008145,0.233747,0.137459,0.326841,0.000000,True
8,20,-0.000071,-0.000874,0.000711,0.215119,0.126510,0.301131,0.000000,True,-0.000518,-0.001924,0.000852,0.233517,0.138268,0.325257,0.000000,True
15,27,-0.012341,-0.017350,-0.007660,0.233418,0.154710,0.317091,0.000000,True,-0.015171,-0.019978,-0.010509,0.175177,0.087925,0.261139,0.000000,True
5,17,0.013197,0.010116,0.016338,0.118490,0.014831,0.211682,0.000000,True,0.012994,0.009745,0.016259,-0.233113,-0.313897,-0.153211,0.000000,True
17,14,0.002171,0.000450,0.003943,-0.037348,-0.116753,0.052064,0.342000,False,0.002524,-0.000711,0.005701,-0.233106,-0.307222,-0.160343,0.000000,True
17,19,-0.001477,-0.001766,-0.001186,0.119513,0.053674,0.182388,0.001000,False,-0.005362,-0.007488,-0.003332,-0.232955,-0.324616,-0.137235,0.000000,True
2,3,-0.001094,-0.001559,-0.000631,0.188499,0.098062,0.282625,0.000000,True,-0.001362,-0.001777,-0.000939,-0.232914,-0.320647,-0.143580,0.000000,True
21,7,-0.000040,-0.000258,0.000154,0.232859,0.152461,0.313581,0.000000,True,0.000379,0.000038,0.000704,0.173434,0.094128,0.252244,0.000000,True
1,8,-0.003131,-0.003617,-0.002665,0.129232,0.031895,0.219121,0.000000,True,-0.000765,-0.001408,-0.000104,0.232521,0.134462,0.327800,0.000000,True
21,20,0.002574,0.001616,0.003599,-0.093959,-0.153029,-0.032985,0.005000,False,-0.001863,-0.003653,-0.000216,-0.232410,-0.335003,-0.124684,0.000000,True
4,21,0.004092,0.003620,0.004581,0.108572,0.018787,0.204814,0.026000,False,0.002909,0.001455,0.004556,-0.232307,-0.326068,-0.136454,0.000000,True
15,24,0.005094,0.003819,0.006306,0.232242,0.143510,0.315215,0.000000,True,0.006618,0.004881,0.008207,0.161598,0.074456,0.242154,0.000000,True
15,29,-0.025137,-0.031742,-0.018968,0.100383,0.018598,0.181524,0.002000,False,-0.034374,-0.043501,-0.025347,0.232062,0.142258,0.320065,0.000000,True
10,7,0.001046,0.000241,0.001979,-0.174750,-0.250830,-0.091101,0.000000,True,0.004866,0.002895,0.007014,-0.231513,-0.328193,-0.128845,0.000000,True
5,18,0.015267,0.010484,0.020291,-0.201590,-0.289186,-0.103332,0.000000,True,0.012736,0.008351,0.017162,-0.231442,-0.326035,-0.130738,0.000000,True
8,30,0.009371,0.007726,0.011026,0.231084,0.137433,0.324485,0.000000,True,0.007755,0.005923,0.009588,-0.049616,-0.115914,0.013904,0.135000,False
28,30,-0.002150,-0.005660,0.001411,0.138756,0.080338,0.207358,0.000000,True,0.001465,-0.007235,0.009758,0.230974,0.169074,0.300105,0.000000,True
19,28,-0.000503,-0.000706,-0.000316,0.169612,0.077958,0.249481,0.000000,True,-0.001114,-0.001530,-0.000703,-0.230957,-0.342142,-0.114773,0.000000,True
4,9,0.001186,0.000346,0.001843,0.230412,0.130877,0.327205,0.000000,True,0.000896,0.000049,0.001598,0.166962,0.073914,0.257605,0.000000,True
13,7,-0.013500,-0.017026,-0.009859,0.181470,0.091877,0.268870,0.000000,True,-0.012029,-0.015520,-0.008273,0.230291,0.136905,0.320346,0.000000,True
31,18,-0.000481,-0.000612,-0.000351,0.230205,0.157817,0.305525,0.000000,True,-0.000649,-0.000874,-0.000424,0.181233,0.104757,0.257516,0.000000,True
27,1,0.003441,0.002844,0.004056,0.229920,0.152575,0.312906,0.000000,True,0.002729,0.001189,0.004212,-0.063412,-0.128345,-0.012739,0.120000,False
5,23,0.001076,0.000775,0.001412,0.101325,0.012735,0.189075,0.003000,False,0.000855,0.000248,0.001485,0.229474,0.136422,0.313427,0.000000,True
15,10,-0.003429,-0.005492,-0.001579,0.211667,0.123092,0.298224,0.000000,True,-0.005214,-0.008244,-0.002502,0.229450,0.139681,0.315848,0.000000,True
12,15,0.002592,0.000554,0.004658,0.229109,0.146944,0.311328,0.000000,True,-0.003691,-0.007456,-0.000103,0.140151,0.057245,0.222477,0.000000,True
4,19,-0.002775,-0.003798,-0.001780,-0.198738,-0.287859,-0.108693,0.000000,True,-0.005166,-0.006218,-0.004167,-0.228962,-0.316731,-0.139470,0.000000,True
7,17,0.013799,0.008411,0.019498,0.228755,0.112622,0.341252,0.000000,True,0.014557,0.008816,0.020696,0.222385,0.116587,0.328088,0.000000,True
6,24,0.000035,-0.000277,0.000384,-0.115581,-0.197958,-0.028377,0.000000,True,-0.002541,-0.003013,-0.002078,-0.228664,-0.320245,-0.135043,0.000000,True
6,23,0.000674,-0.000861,0.002135,0.219041,0.115955,0.314558,0.000000,True,-0.000191,-0.001561,0.001060,0.228570,0.131382,0.322667,0.000000,True
14,23,-0.037695,-0.048828,-0.026948,0.188426,0.102761,0.270186,0.000000,True,-0.032643,-0.043004,-0.022200,0.228236,0.138454,0.313897,0.000000,True
5,10,-0.000073,-0.000108,-0.000035,-0.103836,-0.212853,-0.005744,0.014000,False,-0.000248,-0.000299,-0.000197,-0.228054,-0.329270,-0.127199,0.000000,True
5,15,-0.005408,-0.006992,-0.003716,0.120496,0.033931,0.200185,0.000000,True,-0.006447,-0.007579,-0.005214,0.228023,0.131886,0.322030,0.000000,True
3,0,0.004637,0.003388,0.005880,-0.209014,-0.297349,-0.115907,0.000000,True,0.001737,0.000362,0.003122,-0.228021,-0.303015,-0.147229,0.000000,True
3,31,-0.002715,-0.003335,-0.002167,0.208431,0.109282,0.300552,0.000000,True,-0.004450,-0.005091,-0.003859,0.227970,0.131258,0.321744,0.000000,True
6,12,-0.000172,-0.000878,0.000547,0.227659,0.129525,0.325099,0.000000,True,-0.002274,-0.003075,-0.001487,0.225484,0.130026,0.318451,0.000000,True
10,16,0.000440,-0.000261,0.001103,0.205948,0.097789,0.310160,0.000000,True,0.000135,-0.000823,0.001061,0.227339,0.125147,0.323617,0.000000,True
25,30,-0.000188,-0.000282,-0.000095,0.227194,0.150579,0.300303,0.000000,True,-0.000111,-0.000296,0.000081,0.078339,-0.014160,0.152071,0.020000,False
5,31,-0.001827,-0.003898,0.000267,0.199417,0.109401,0.286186,0.000000,True,-0.002363,-0.003937,-0.000762,0.227046,0.131959,0.320701,0.000000,True
23,8,-0.007843,-0.008831,-0.006827,0.226953,0.142744,0.308144,0.000000,True,-0.006942,-0.008360,-0.005452,0.002196,-0.063253,0.068146,0.946000,False
8,21,-0.000314,-0.000596,-0.000007,0.199782,0.106019,0.294547,0.000000,True,-0.001369,-0.002065,-0.000688,0.226680,0.130624,0.321249,0.000000,True
7,22,-0.004070,-0.005567,-0.002683,-0.168324,-0.247982,-0.088661,0.000000,True,-0.006081,-0.007423,-0.004791,-0.226534,-0.319526,-0.133661,0.000000,True
7,23,0.000787,-0.000859,0.002360,0.173244,0.090961,0.252376,0.000000,True,0.001402,-0.000729,0.003602,0.226347,0.136415,0.314276,0.000000,True
2,13,-0.001601,-0.001962,-0.001258,0.176950,0.077951,0.271660,0.000000,True,0.000946,0.000332,0.001567,0.226169,0.127587,0.321735,0.000000,True
10,4,-0.000719,-0.002594,0.001232,0.226108,0.138406,0.317598,0.000000,True,-0.001831,-0.003957,0.000433,0.131302,0.069826,0.197019,0.000000,True
27,16,-0.038011,-0.050707,-0.027380,0.225735,0.135407,0.316720,0.000000,True,-0.024762,-0.037650,-0.013226,0.197718,0.113340,0.279612,0.000000,True
10,24,0.007123,0.004637,0.009617,0.225691,0.128391,0.320697,0.000000,True,0.002322,-0.001103,0.005483,0.098050,0.012319,0.183174,0.000000,True
25,27,-0.000310,-0.000469,-0.000146,0.225521,0.142910,0.309274,0.000000,True,0.000116,-0.000249,0.000495,0.052820,-0.037433,0.137490,0.127000,False
7,18,0.006358,0.002596,0.010617,0.225458,0.106213,0.340625,0.000000,True,0.011163,0.006609,0.016095,0.203540,0.092050,0.312410,0.000000,True
5,0,0.001201,0.000654,0.001743,0.039288,-0.054543,0.133654,0.219000,False,-0.001665,-0.002795,-0.000639,0.225118,0.124736,0.323213,0.000000,True
0,2,-0.000219,-0.000246,-0.000192,0.225025,0.128508,0.322724,0.000000,True,-0.000219,-0.000246,-0.000192,0.075760,0.012214,0.133410,0.020000,False
9,27,0.030307,0.023205,0.037172,-0.148702,-0.219700,-0.079649,0.000000,True,0.025545,0.017717,0.032921,-0.224611,-0.317666,-0.127511,0.000000,True
16,28,-0.005214,-0.006973,-0.003460,0.224608,0.129204,0.318231,0.000000,True,-0.008836,-0.011979,-0.005731,0.190757,0.101651,0.273729,0.000000,True
10,31,-0.009258,-0.015008,-0.004281,-0.123785,-0.198813,-0.043530,0.000000,True,-0.011613,-0.016776,-0.007139,-0.224412,-0.314196,-0.128596,0.000000,True
19,17,-0.000250,-0.000386,-0.000121,0.198076,0.116593,0.284485,0.000000,True,0.000244,-0.000613,0.001080,-0.224373,-0.325729,-0.121766,0.000000,True
2,9,0.000177,-0.000133,0.000529,0.224040,0.174741,0.305064,0.000000,True,0.000410,0.000092,0.000774,0.187241,0.104800,0.265081,0.000000,True
5,28,-0.003022,-0.003794,-0.002300,0.180521,0.083290,0.274629,0.000000,True,-0.006163,-0.007071,-0.005250,0.223821,0.125882,0.320119,0.000000,True
14,6,0.002024,-0.000667,0.005087,0.223804,0.144772,0.302310,0.000000,True,0.005474,0.001275,0.009951,0.172268,0.084133,0.254854,0.000000,True
12,16,0.001080,-0.000251,0.002534,0.194331,0.120436,0.273303,0.000000,True,-0.000804,-0.003109,0.001661,0.223598,0.132266,0.318458,0.000000,True
13,12,-0.003950,-0.006057,-0.001937,0.223412,0.150706,0.296281,0.000000,True,-0.008844,-0.013589,-0.004198,0.160809,0.076274,0.244036,0.000000,True
3,3,-0.000082,-0.000300,0.000145,0.223310,0.136453,0.299473,0.000000,True,-0.002943,-0.003224,-0.002660,0.209936,0.121992,0.295904,0.000000,True
4,22,0.000442,0.000082,0.000807,0.150802,0.054948,0.239285,0.000000,True,0.000887,0.000497,0.001291,0.223169,0.128911,0.315589,0.000000,True
1,23,0.000102,0.000025,0.000179,-0.059042,-0.133590,0.010055,0.085000,False,0.001155,0.001047,0.001267,0.223078,0.126403,0.314493,0.000000,True
26,8,0.004272,0.003276,0.005334,0.222930,0.116152,0.330756,0.000000,True,0.003466,0.002647,0.004369,0.029895,-0.035865,0.099014,0.415000,False
15,4,-0.002682,-0.006577,0.001136,0.165216,0.089820,0.244851,0.000000,True,-0.008700,-0.012046,-0.005341,0.222909,0.129584,0.313262,0.000000,True
6,29,0.002860,-0.000463,0.006326,0.141157,0.059149,0.219226,0.000000,True,-0.001874,-0.004041,0.000240,0.222368,0.126623,0.314310,0.000000,True
28,0,-0.023826,-0.028708,-0.019026,0.222343,0.136556,0.308615,0.000000,True,0.000819,-0.006698,0.007783,0.147719,0.064670,0.229088,0.000000,True
14,2,-0.002688,-0.006123,0.000645,0.194785,0.125202,0.263915,0.000000,True,-0.006866,-0.012594,-0.001019,0.222336,0.133515,0.308141,0.000000,True
12,28,0.002830,-0.000240,0.005771,0.222004,0.134620,0.308100,0.000000,True,0.002495,-0.000832,0.005679,0.211422,0.121185,0.302213,0.000000,True
6,0,0.006070,0.003610,0.008507,0.140687,0.042064,0.235794,0.000000,True,0.004838,0.002891,0.006813,0.221945,0.124495,0.316525,0.000000,True
30,22,-0.002762,-0.003284,-0.002259,0.202695,0.117991,0.287856,0.000000,True,-0.003331,-0.004500,-0.002263,0.221786,0.141830,0.302219,0.000000,True
9,6,0.000710,0.000465,0.000977,-0.045025,-0.119218,0.027584,0.181000,False,-0.000493,-0.001024,0.000176,-0.221728,-0.319938,-0.121289,0.000000,True
7,8,0.012450,0.009400,0.015647,0.221448,0.119955,0.320918,0.000000,True,0.014647,0.011606,0.017609,0.215985,0.116544,0.312026,0.000000,True
10,20,0.046951,0.034958,0.058307,0.221331,0.110798,0.323684,0.000000,True,0.051754,0.037733,0.065667,0.205605,0.102492,0.303531,0.000000,True
